Index,Text
13125,Warzelnia czerwoniaka
13126,StworzenieRozmowaKrasnoludzkiPająk
13128,Arrasy Mitycznego Brzasku
13129,Udało mi się zawrzeć z Ri'saadem umowę.
13130,Odwiedź muzeum w Gwieździe Zarannej
13134,Nie męcz mnie swoimi przemowami.
13135,Cesarska lekka tarcza odporności na porażenie
13138,Czy Arngeir należy do Siwobrodych?
13139,A co do twojej matki...
13140,Przekaż Arkadii sole mrozu
13142,Żołnierz Hilde - scena w Rzecznej Puszczy
13143,Żołnierz Embry - scena w Rzecznej Puszczy
13145,Żołnierz Hilde - scena w Rzecznej Puszczy
13147,Yag gra-Gortwog
13153,Porozmawiaj z J'zargo
13154,"Wolę zginąć, niż iść do więzienia!"
13155,HairLineMaleNord14
13159,Król
13160,Chcę się zatrzymać w Smoczymoście. (<Global=CarriageCost> sztuk złota)
13162,Elisif Sprawiedliwa
13164,Kufer
13167,Dom Osobliwości Calixta
13168,Zmuś generała Tulliusa do kapitulacji
13169,Zmuś Ulfrica Gromowładnego do kapitulacji
13170,popołudnie
13171,Otwórz ostatnią zewnętrzną bramę 
13173,To nieważne.
13176,Otwórz pierwszą zewnętrzną bramę 
13177,Przebij się przez barykady nieprzyjaciela
13178,Zniszcz napastników (pozostało <Global=CWPercentPoolRemainingAttacker>%)
13179,Wpisz nazwę
13180,Broń ostatniej barykady
13181,Kim jest Nocnica?
13182,Broń pierwszej barykady
13184,"Dzięki. Dam ci znać, jeśli będę czegoś potrzebować."
13186,Broń mostu zwodzonego
13187,Broń barykad
13188,Łoje i opowieści
13189,"Nie, bynajmniej."
13192,"Doprowadź do sytuacji, w której <Alias=Jarl> podda się "
13193,Kamienna furta
13195,Przebij się przez drugą barykadę 
13197,Wkrocz do miasta <Alias=City>
13198,Śmierć nie uruchamia WIZabij04
13199,Opuść most zwodzony
13200,Otwórz bramę zewnętrzną 
13201,Ebonowy hełm lepszego strzelectwa
13203,Incydent w Necrom
13206,<Alias=General> nakazuje ci podążyć za sobą 
13207,Skórzany hełm pomniejszej iluzji
13209,<Alias=General> ma dla ciebie rozkazy
13210,Buty
13214,Tylko tędy przechodzę.
13217,Czy zdarzyło ci się ostatnio spotkać jakiegoś kuriera Gromowładnych?
13218,Lawenda
13221,Pomów z kontaktem
13224,Wysłuchaj Nocnej Matki
13226,Orkowie walczący z Renegatem
13228,Kostur Odwagi
13229,Krasnoludzki młot bojowy odsączania
13238,Camilla Sven
13239,Camilla Hod
13240,Alvor Hod
13244,DialogueGenericStandOnFurniture
13246,Znajdź miejsce pobytu Svidi
13248,Ebonowy sztylet skamienienia
13249,Ciężki pancerz uniemożliwia ci skakanie.
13251,Zwierzęta atakujące bandytę 
13253,Giganci broniący się przed bandytami
13256,Przelatujący smok
13257,sHairColor11
13258,Cesarscy i więzień Gromowładny
13259,Rękojeść złamanego stalowego wielkiego miecza
13267,Zatrzymam miecz. Ale znajdź kogoś innego do głoszenia twojej religii.
13275,Sakwa Sarthisa
13276,Orkowy miecz piorunów
13277,Wróć do Vex
13278,Mam złoty szpon.
13279,Odzyskaj Koronę Barenziah
13284,Pomów z Vex
13285,Vasha
13286,Zbierz Kamienie Barenziah (<Global=TGCrownGemsFound>/<Global=TGCrownGemsTotal>)
13288,Zostań pełnoprawnym członkiem Gildii Złodziei
13296,Brzmi strasznie. Powodzenia.
13302,Dom Valindora
13303,Ebonowy topór bojowy wrogości
13304,Ogólna rozmowa dla Straży Stendarra
13305,Gildia Złodziei - ogniskujący szereg
13306,Koty szablozębne polujące na mamuta
13307,Wilki polujące na jelenia
13312,Przywołany przez przypadek atronach
13314,Daighre
13315,Bandyci przebrani za cesarskich żołnierzy
13318,Orkowie polujący na jelenia
13325,Czarnoksiężnik broniący się przed bandytami
13326,Zmień wybór przedmiotów
13328,Żelazny topór bojowy wysysania
13337,Cele dla łowcy skarbów
13338,Stóg siana
13342,"<Alias=Dungeon> to miejsce, w którym masz znaleźć przedmiot <Alias=Item>"
13346,"<Alias=Dungeon> to miejsce, w którym masz znaleźć przedmiot <Alias=Item>"
13347,Cele dla łowcy skarbów
13352,Zgłoś się ponownie do Nazira
13353,Cele dla łowcy skarbów
13354,Odporność na porażenie
13357,Z jego żoną i dzieckiem w środku?
13358,Cele dla łowcy skarbów
13359,Skórzana zbroja zdrowia
13361,Dlaczego tu jesteś?
13362,"<Alias=Dungeon> to miejsce, w którym masz znaleźć przedmiot <Alias=Item>"
13367,"<Alias=Dungeon> to miejsce, w którym masz znaleźć przedmiot <Alias=Item>"
13368,"Wybierz przedmiot, który chcesz stworzyć."
13371,Szlachetny daedryczny młot bojowy
13373,"<Alias=Dungeon> to miejsce, w którym masz znaleźć przedmiot <Alias=Item>"
13375,Nakrycie głowy
13376,"Przepuść mnie, świński ryju. (Zastrasz)"
13383,Cele dla łowcy skarbów
13386,Daedryczne buty uziemienia
13387,Dlaczego tu jesteś?
13388,Scena testowa w Rzecznej Puszczy
13390,Dobrze. Weź to. (Zapłać 50 szt. złota)
13391,Scena testowa w Rzecznej Puszczy
13392,Pancernik
13393,Scena testowa w Rzecznej Puszczy
13394,Furia Żywiołów
13396,Scena testowa w Rzecznej Puszczy
13397,Mam do sprzedania rudę orichalcum.
13398,Scena testowa w Rzecznej Puszczy
13400,Zaatakuj Vilkasa
13404,Rytualny czar zniszczenia
13408,Krasnoludzkie karwasze lepszej alchemii
13409,Odbierz swoje wyposażenie
13410,Khajiit
13411,"Odwiedź Hjerim, twój nowy dom"
13415,Buty
13416,Znajdź więcej informacji o szkarłatnym korzeniu nirnu
13417,Szczypce eksperta
13418,"Odwiedź Dwór Vlindrel, twój nowy dom"
13422,"Odwiedź posiadłość Dumna Wieżyca, twój nowy dom"
13423,StworzenieRozmowaWilk
13426,Gracz ma na sobie szatę studenta Akademii
13427,Drewniana maska
13438,Gracz jest nagi
13440,Gracz się skrada
13441,StworzenieRozmowaWiła
13442,Smocze płytowe rękawice niezrównanego dzierżenia
13444,Szlachetny ebonowy topór wojenny
13446,Co wiemy o Sanktuarium w Gwieździe Zarannej?
13447,Na gracza oddziałuje groźny efekt magiczny
13450,Lepkie palce
13452,Zadanie: status Gildii Złodziei
13456,Lodowy upiór
13457,Podbiegnij do zmarłego i zamknij się w wybranym miejscu
13458,Poradź się Yngvara
13459,<Alias=PlayerIsIt> to berek! Uciekaj!
13460,Berek!
13463,Zaginiona strofa
13464,Rozmowa: kopalnia Wygwizdów
13465,Ebonowy topór bojowy rozpaczy
13466,DA11IntroScena
13467,MS01IntroŚwiatScena
13468,RozmowaMarkartHutaOmluagHathrasil03
13470,Utgerd Nieugięta
13471,Włóczęga
13474,Ponura Tafla
13475,Premia do kondycji
13476,RozmowaMarkartSmokiTwierdzaCesarskiScena01
13477,Żelazne rękawice strzelectwa
13478,Ona nie należy do ciebie. Zakończ ten bezsens. (Przekonaj)
13479,Jesteś Towarzyszem?
13484,RozmowaMarkartSmokiTwierdzaGromowładnyScena01
13486,"Jeśli chcesz rzucić czar, zaczekaj, aż będzie w pełni gotowy. Czar zostanie rzucony w chwili, gdy zwolnisz przycisk."
13487,Przekaż złoto Vex (<Global=TGBanGoldTotal>)
13491,Nowe sztandary. (1000 sztuk złota)
13492,Pomów z Vex
13494,Dzieci bawiące się w studni
13495,Ebonowy topór bojowy grozy
13497,Podziwiasz ich?
13499,Ustawia miana straży
13500,Zimowa Twierdza - scena początkowa
13501,Kontroler przed wykonaniem zadania - Gildia Złodziei
13502,Kopalnia Złota Skała
13503,Wydajesz się nie lubić odwiedzających Pękninę.
13505,Dialog w Samotni
13506,Premia do broni jednoręcznej
13507,Osłabienie magii
13509,Smoczy łuskowy hełm niezrównanego przywołania
13510,Efekty wizualne zjawy
13513,Przynieś Drevisowi Nelorenowi cztery teksty o mistrzowskiej iluzji
13515,Rytualny czar iluzji
13516,MG Sala tronowa - scena 6
13517,Tak. Wprowadzisz mnie w szczegóły?
13519,StworzenieRozmowaAtronachOgnia
13520,Wydobądź:
13522,Nagroda: smok
13527,"Mam nadzieję, że masz dobry powód, żeby mnie tu ściągać..."
13529,Więzień 
13530,Klucz do krypty Hillgrunda
13531,"Tak, zawstydzona panna młoda służy Sithisowi w Pustce."
13535,Kopalnia Żywego Srebra
13537,Scena skryptowana w Pękninie - twierdza
13538,Pod Pszczelim Żądłem - scena 14
13539,Żelazny sztylet dreszczy
13540,Wyszczerbiona Bania - scena 12
13541,Opcje dialogowe walki
13543,TG00 - monitoring aresztowania
13544,Kai Mokra-Głownia
13546,s
13551,Elfi wielki miecz
13552,Cesarski miecz wysysania
13553,"Astrid sądzi, że któryś z członków rodziny może spiskować z Cyceronem."
13554,Klucz do domu Lemkila
13555,Arcanaeum
13556,Łowca skarbów
13557,Mistrz wojny
13558,Kamienne wrota
13560,Pomów z dziwacznym błaznem
13561,Kapitan Avidius
13562,Zbroja strażnika Markartu
13565,Porozmawiaj z Aventusem Aretino
13568,Nagrub
13569,Cesarskie karwasze alchemii
13570,"Proszę, rzucę zaklęcie."
13576,%s - utracono sygnał.
13579,Ebonowy młot bojowy unieruchomienia
13580,Przywróć
13582,Oswobodź Rift
13586,Odzyskaj Rift
13588,xxx
13589,Czaszka Spaczenia
13591,Fragment: O Artaeum
13597,Oswobodź Zimową Twierdzę 
13598,Odzyskaj Zimową Twierdzę 
13603,Kupiec Rzecznej Puszczy
13604,Oswobodź Biel
13606,Podczas swoich podróży potrzebuję kapłana.
13607,Odzyskaj Biel 
13608,"Przepowiednia mówi, że tylko Smocze Dziecię może go powstrzymać."
13611,Co Cesarski Legion robi w Skyrim?
13614,Szept Aury
13616,Oswobodź Falkret
13617,Księżycowy żelazny topór wojenny
13618,Oswobodź Białą Grań 
13620,Szklany topór bojowy przesiewania
13624,Rzemieniowe buty
13626,Cesarski lekki hełm magii
13628,Zabiorę się za to.
13630,Oswobodź Pogranicze
13631,Krasnoludzki miecz płomieni
13633,Odpędzanie Nieumarłych
13636,MarksFemaleArgonianScar03
13638,Oswobodź Haafingar 
13640,xxx
13643,Północna wieża Strażnicy Mgły
13644,Premia do strzelectwa
13645,Możesz powiedzieć mi coś więcej o tym zleceniu?
13651,<Alias=QuestNameLocation>
13652,"--WARUNKOWO ZABLOKOWANE-- Przypisuje nazwy strażom oraz zasobom i obserwuje, czy nie dojdzie do zgonu lub sabotażu."
13653,Środkowy pierścień 
13654,StworzenieRozmowaOlbrzymiPająkŚnieżny
13656,"--WARUNKOWO ZABLOKOWANE-- Przypisuje nazwy strażom oraz zasobom i obserwuje, czy nie dojdzie do zgonu lub sabotażu."
13657,Sługa burzy Pelagiusa
13658,Elfi wielki miecz pochłaniania
13659,Głowa
13662,To niesamowite!
13664,To twoja notka? Co to znaczy?
13667,<Alias=PlayerIsIt> szuka. Ukryj się!
13668,Kim jesteś?
13671,"Nowe rozkazy, panie?"
13673,Zabawa w chowanego
13675,Dziecięce zabawy
13677,Wróć do Erika
13678,Złoty szpon
13679,Pomów z Mralkim na temat Erika
13680,Kaptur Gildii Złodziei
13683,Atak smoka
13685,Smok zabity w obecności bohaterów niezależnych
13688,Walczyłeś w Wielkiej Wojnie?
13689,Magia z Niebios
13690,Chcę spróbować ponownie.
13693,Śmierć Ulfrica Gromowładnego musiała cię strasznie dotknąć.
13694,Zadanie dla wszystkich żebraków
13698,HairLineFemaleDremora02
13700,Stalowy młot bojowy umniejszania
13702,Łupieżca
13703,Efekt Spętanego Łuku
13705,Pomów z Danicą na temat zniszczonego Zielonnika
13707,Patrol zwiadowczy Cesarskich
13709,Wrak Solnego Młota
13710,Patrol zwiadowczy Gromowładnych
13712,Pędzący kurier
13715,Odwiedź Akademię w Zimowej Twierdzy
13716,Zadanie Akademii
13721,Dzieci nie mogą tego używać.
13722,Krasnoludzka buława pochłaniania
13723,Dostawa do Calcelma
13725,Odzyskaj dostawę Lisbet z miejsca o nazwie <Alias=ForswornCamp>
13727,Premia do ciężkiego pancerza
13729,Kufer
13730,Podanie do Akademii zostało odrzucone
13732,Przedmiot <Alias=Potion> ma zostać dostarczony osobie o imieniu <Alias.ShortName=Steward>
13735,Sekretna dostawa Botheli
13738,Testowy przełącznik
13740,Porozmawiaj z Delvinem i dowiedz się więcej o Gildii Złodziei
13742,sHairColor2
13745,UWAGA: Niezapisane postępy w grze zostaną utracone.
13746,Krasnoludzka buława skwaru
13749,Runa Zdobiona-Tarcza
13751,- odkryto
13753,Kufer pasera gildii złodziei
13755,Spotkanie z rodziną 
13756,Pokonaj Kvenela
13757,Otwórz Kopiec Starca
13760,Odszukaj ceremonialną broń 
13762,Twój wróg zginął z mojej ręki.
13763,Szukam pewnego starca ukrywającego się gdzieś w Pękninie.
13774,Nie wygłupiaj się. Ja to zrobię.
13777,FXdustDropWEP
13783,Zamknięte usta
13785,<Alias=Steward> ma dla ciebie nagrodę 
13786,Koń 
13787,Zabij przywódcę bandytów znajdującego się w okolicy miejsca o nazwie <Alias=BountyLocation>
13788,Wielkość
13789,Nagroda: szef bandytów
13790,"Tak, Cycero nie żyje."
13791,RozmowaKopalniaPoLewejScenaIntro
13792,Dostarcz Lash miecz od Gharol
13793,Wiadomość Gharol
13794,Przywołaj i podporządkuj sobie nieposkromioną dremorę 
13799,Wyjątkowy
13800,Daedryczny topór bojowy zimy
13802,Tron
13803,Rytualny czar przywołania
13806,Obóz Angi
13807,Zwróć przedmiot o nazwie <Alias=QuestItem> osobie znanej jako <Alias.ShortName=QuestGiver>
13808,RozmowaMarkartScenaOgólna03
13809,RozmowaGwiazdaZarannaIntroScenaBrinaHorikSkald
13810,Mam do sprzedania rudę malachitu.
13812,Naostrzony pradawny norski wielki miecz mrozu
13813,Napaść.
13815,Głowica złamanego żelaznego topora wojennego
13816,Daedryczny łuk unieważnienia
13818,Pokonaj ducha trolla
13819,Elfi miecz przekleństwa
13821,Klucz do Świątyni Nocnego Zewu
13826,Nie zmieniaj tematu.
13827,"Zapomnę o tym, jeśli pozwolisz mi uszczknąć kawałek tego tortu."
13829,Lodowa Burza
13830,Głowa wiedźmy z Glenmoril
13832,Pokonaj ducha wilka
13834,Pokonaj ducha ślizgacza
13835,"Wściekaj się na Delphine, a nie na mnie."
13837,Rzemieniowe karwasze lepszego pewnego chwytu
13838,List do Golldira
13840,Feyfolken III
13847,Kamienne siedzisko
13850,Mówiłeś coś o Talosie.
13852,Dom Neposa
13856,Duch Yngvild
13857,Firir
13858,Stalowy miecz Niebiańskiej Kuźni
13862,Święte próby Kyne
13869,<Alias.ShortName=Chief> musi otrzymać Palce Mistrza Kuźni
13870,Już. Chodźmy.
13873,Stalowy hełm strzelectwa
13875,Bez kosy nie mogę zabić Grisvara.
13876,Pomóż mieszkańcom Falkret (<Global=FriendsCountFalkreath>/<Global=FriendsTotalMinorHold>)
13878,Pomóż mieszkańcom Zimowej Twierdzy (<Global=FriendsCountWinterhold>/<Global=FriendsTotalMinorHold>)
13879,Tułów
13880,Pomóż mieszkańcom Hjaalmarch (<Global=FriendsCountHjaalmarch>/<Global=FriendsTotalMinorHold>)
13881,Pomóż mieszkańcom Wschodniej Marchii (<Global=FriendsCountEastmarch>/<Global=FriendsTotalMajorHold>)
13882,Reldith
13883,Niech będzie po myśli Ulfrica. Później i tak będzie musiał ustąpić pola.
13884,Mam swoje powody.
13889,Lodowy upiór 
13890,Pomóż mieszkańcom Białej Grani (<Global=FriendsCountWhiterun>/<Global=FriendsTotalMajorHold>)
13893,Leże Movarta
13895,Czego ci trzeba?
13896,Ciemny blond
13900,Chodź ze mną.
13902,Torba
13903,Zabij Orchendora
13907,Wdychaj dym
13908,Żelazny miecz znużenia
13909,Dostarcz składniki
13910,Ognisty Pocisk
13911,W ruinach twego domu jest duch Helgi.
13912,Zdobądź rubin bez skazy
13914,Szukam Prastarego Zwoju.
13916,Sondas Drenim
13917,Zdobądź garść wampirzego pyłu
13919,Sanktuarium w Gwieździe Zarannej
13923,Żelazny topór wojenny spopielenia
13925,Jaskinia Skrzącej Mgły
13929,Zadanie wykonane
13932,Cesarskie karwasze lepszej przemiany
13934,Biała Grań Anoriath Brenuin Scena 1
13937,"Wracaj do miejsca, w którym przebywa <Alias.ShortName=Questgiver>"
13938,Kostur przywołania
13941,Kup dom w Markarcie
13944,Tan Pogranicza
13949,Mikael
13951,"Wracaj do miejsca, w którym przebywa <Alias.ShortName=Questgiver>"
13952,Gablota
13954,Daedryczny wielki miecz pożerania
13955,Co możesz mi powiedzieć o Gwieździe Zarannej?
13957,Tan Haafingar
13959,"Wracaj do miejsca, w którym przebywa <Alias.ShortName=Questgiver>"
13962,Kup dom w Białej Grani
13964,"Wracaj do miejsca, w którym przebywa <Alias.ShortName=Questgiver>"
13965,Kup dom w Wichrowym Tronie
13968,Biała Grań Anoriath Brenuin Scena 1
13973,Dekokt uzdrowiciela
13974,Tan Hjaalmarch
13975,Orkowe buty osłabienia porażenia
13977,Tan Bieli
13980,Atronach mrozu
13981,"Wracaj do miejsca, w którym przebywa <Alias.ShortName=Questgiver>"
13983,Dziennik Daynasa Valena
13986,Elfi młot bojowy zamieci
13988,Borgakh Stalowe Serce
13989,"Wracaj do miejsca, w którym przebywa <Alias.ShortName=Questgiver>"
13992,TYMCZ - PO CIEMKU
13994,<Alias=QuestItem> musi trafić do rąk osoby znanej jako <Alias.ShortName=QuestGiver>
13997,Badanie podziemi (jarl - wiedźmokruk)
13998,Mogę to dla ciebie dostarczyć.
14001,Żelazna tarcza odporności na ogień 
14002,Zbierz pszenicę 
14003,"Narfi, twoja żałosna egzystencja dobiega właśnie końca."
14005,Wykop rudę 
14006,Porozmawiaj z Jaree-Ra na temat ewentualnych zleceń 
14007,Widelec
14008,Zbierz przedmiot <Alias=SamplePelt> (<Global=CR03PeltsGotten>/<Global=CR03TotalPeltsNeeded>)
14009,Kibell
14010,Kwatery mieszkalne w Jorrvaskr
14013,Wciąż mi nie zdradziłaś swojego prawdziwego imienia.
14014,Elfi topór bojowy pożogi
14015,Elfie karwasze lepszego pewnego chwytu
14017,Zabij przywódcę miejsca o nazwie <Alias=BountyLocation>
14018,Shuftharz
14019,Nagroda: Renegat
14020,<Alias=Steward> ma dla ciebie nagrodę 
14021,"Póki co, Zimowa Twierdza jest bezpieczna."
14022,Zabij giganta przebywającego w miejscu znanym jako <Alias=BountyLocation>
14025,Czy możesz mi powiedzieć cokolwiek więcej na temat Isabelle Rolaine?
14026,Nagroda: gigant
14027,Smoczy płytowy hełm niezrównanego przywołania
14030,Biała Grań: Proventus Irileth - scena 1
14036,Biała Grań: Proventus Balgruuf 1
14037,HairMaleOrc26
14039,To Ancano. Uczynił coś z Okiem!
14040,Embry i Orgnar
14042,Biała Grań Irileth Balgruuf Scena 1
14045,Biała Grań Irileth Balgruuf Scena 1
14048,Przeprawa Tolvalda
14049,Znajdź miecz Czerwonego Orła
14050,Spopielenie
14051,"Poszukaj kogoś, kto będzie mógł opowiedzieć więcej na temat wyprawy"
14052,Uruchom ponownie automatyczne systemy obronne Nchuand-Zel
14053,A więc Strofa Króla Olafa jest zaginioną częścią Eddy?
14056,Żelazny młot bojowy mrozu
14060,Wejdź do Grobowca Zmierzchu
14061,Odszukaj dziennik Stromma
14063,Orkowy topór bojowy ognia
14067,Samotnia to dla Cesarstwa główny port handlowy i ważna linia zaopatrzeniowa.
14068,W zasadzie to jestem tu w imieniu Mrocznego Bractwa.
14070,Komnata Czujnych
14071,Fałszywy Smokogrzmot
14075,Zaginiona ekspedycja
14076,Elfi łuk skwaru
14079,Mogę mieć prośbę? (25 sztuk złota)
14080,Biała Grań Irileth Balgruuf Scena 1
14081,Ciche stąpanie
14084,Chodź ze mną.
14087,Przywoływacz
14092,Ostrze w ciemnościach
14093,Daj Tolfdirowi 250 sztuk złota za cofnięcie relegacji
14094,Pomów z Tolfdirem
14095,Księga czarów: Spętany Łuk
14103,Trzeba było to zrobić. I tyle.
14114,Wyznawca
14116,Powrót do Akademii
14117,"<Alias.ShortName=Questgiver> musi się dowiedzieć, że <Alias.ShortName=Target> nie będzie już sprawiać problemów"
14118,Niech <Alias.ShortName=Target> porozmawia z tobą na temat osoby o imieniu <Alias.ShortName=Questgiver>
14119,TYMCZ
14120,Walka! Walka!
14121,<Alias.ShortName=QuestGiver> chce otrzymać przedmiot: <Alias=QuestItem>
14122,Niecodzienne podarunki
14124,<Alias=Steward> ma dla ciebie nagrodę 
14126,Irgnir
14127,Hełm strażnika Markartu
14130,Od jak dawna Yamarz jest przeklęty?
14132,Aval Atheron - usługi
14133,RozmowaMarkartArnleifISynowieScenaIntro
14134,Uspokój się. Nie mam zamiaru cię skrzywdzić.
14135,Pozbądź się Bladej Damy
14138,Ugor
14139,Odszukaj skradziony miecz
14140,(Opcjonalnie) Dowiedz się więcej o kradzieży w Oszronionej Krypcie
14141,"Nic tutaj chyba nie ma, nie?"
14145,Rękawiczki
14149,Bern
14151,Ebonowy topór bojowy żniw
14153,Oddaj Smoczy Kamień Farengarowi
14154,HairFemaleNord09
14155,Premia do przywołania
14157,Daedryczny topór wojenny ognia
14158,Coloviańska brandy
14160,Bandyta - sojusznicza organizacja
14166,Calcelmo
14168,Czarnygłaz
14171,To nie twoja sprawa.
14173,Nie lada historia.
14175,Twa prośba została spełniona.
14176,Pomów z Cyceronem
14177,Dołącz do Legionu Cesarskiego
14178,"Racja. Byłaś w Smoczej Przystani, gdy dostał to ode mnie."
14180,Wśród Cesarskich
14181,Zanieś Degaine'owi posążek
14182,Wiła kontra drwale
14183,Ebonowa tarcza osłabienia porażenia
14184,Masz coś dla mnie?
14185,Kręcenie cyferek wykonane.
14187,Szklane rękawice lepszego strzelectwa
14189,"Poradzę sobie ze wszystkim, co mi zlecisz."
14190,Oczyść fort Hraggstad
14198,"Myślisz, że jej przejdzie?"
14200,Dodane efekty
14203,Dostarcz topór jarlowi Ulfricowi
14204,Stalowy hełm pomniejszej przemiany
14205,Wydobądź:
14209,„Konkordat Bieli i Złota”? Co to takiego?
14210,Zapadnia
14216,"To znaczy, że jesteś daleko od domu."
14221,Dziennik Gallusa Desideniusa
14223,Brandish
14225,Poszukaj psa w okolicy Falkret
14226,Porozmawiaj z Lodem
14227,Dobrze. Chodźmy.
14228,Odbierz od Tonilii pancerz przywódcy gildii
14229,Czy to moje zadanie?
14231,Irileth
14232,Porozmawiaj z Brynjolfem o obowiązkach Mistrza Gildii
14233,Szklany hełm
14234,Zostań Mistrzem Gildii Złodziei
14237,Porozmawiaj z Brynjolfem na temat stanowiska Mistrza Gildii
14238,Dźwignia
14239,Pod nowym kierownictwem
14240,Wybuch płonącego sługi
14243,Kim jest Aventus?
14244,Ożyw sługę 
14247,"Argoniański klient, księga 2"
14250,Zdobiony pierścień Balwena
14254,Załatw butelkę skoomy dla Grisvara
14257,Nie zamierzam cię torturować.
14260,Cesarski hełm lepszego zniszczenia
14261,Dzięki za pomoc.
14266,Zapytaj Balgruufa o dziwne zachowanie jego dzieci
14269,Spostrzeżenia Shalidora
14270,brązowe
14271,Zwój Sługi Mrozu
14272,Mała dwemerska metalowa płyta
14273,Porozmawiaj z Ysoldą o soku Śpiącego Drzewa
14274,Drzwi
14275,Eliksir odporności na ogień 
14278,Brązowe
14285,Złóż przysięgę 
14286,Wróć do Galmara
14287,Zabij lodowego upiora
14290,Smoczymost - punkt widokowy
14301,Podoba ci się tutaj?
14302,Scena o Wyszczerbionej Koronie
14303,Wypytaj Esberna o smocze legowiska
14305,Zaprowadź kompana do Delphine
14306,Mikstura zwiększonej kondycji
14307,Czym jest skooma?
14308,Gracz przyjął zadania na tym obszarze
14309,Zaprowadź kompana do Delphine
14314,Odbudowa Ostrzy
14315,Wróć do Esberna
14316,Łuskowe karwasze lepszych zręcznych rąk
14317,Kamień Rumaka
14318,Zabij smoka mającego legowisko w okolicach miejsca <Alias=DragonLair>
14320,Polowanie na smoka
14325,System rozmów Gwiezdnej Przystani
14326,Legenda Czerwonego Orła
14328,System rozmów Gwiezdnej Przystani
14331,System rozmów Gwiezdnej Przystani
14333,Przynieś Esbernowi smoczą łuskę i smoczą kość 
14334,Wilk z areny
14335,DBDawnstarDoorPlayerResponse1
14338,Kto za tym wszystkim stoi?
14339,Odszukaj Słowo Mocy w miejscu zwanym <Alias=Dungeon>
14341,Słowa Mocy
14342,Pospolity klejnot duszy
14345,Drzwi
14347,Orkowy hełm oddychania pod wodą 
14348,"DA13 Hak, dotknięty uchodźca, zmierzał w kierunku Wysokiej Skały"
14351,Ulicznik
14354,Powodzenia.
14355,Śnieżna bawełna
14362,Gdzie łapiesz swoje ryby?
14363,Brak wiadomości to dobra wiadomość 
14364,Porozmawiaj z Rikke na temat dołączenia do cesarskich legionów
14366,Uświęcony orkowy miecz
14367,Werbunek
14372,Zabierz ukryty skarb
14374,Orkowy topór wojenny strachu
14375,Zabierz ukryty skarb
14376,Wydobądź:
14377,Zabierz ukryty skarb
14379,Zabierz ukryty skarb
14381,"Obawiam się, że nie."
14382,Stajnie w Białej Grani
14385,Drzwi
14386,<Alias.ShortName=QuestGiver> ma otrzymać przedmiot <Alias=QuestItem>
14389,"Masz jakiś pomysł, jak mogę się tego dowiedzieć?"
14391,(Odejdź)
14392,Buty z mankietami
14395,Wydrążony kamień 
14396,"Niech <Alias.ShortName=Questgiver> dowie się, że przedmiot o nazwie <Alias=QuestItem> został podłożony"
14398,Podłóż <Alias=QuestItem> w miejscu <Alias=TargetHouse>
14401,Dostarcz przedmiot <Alias=QuestItem> osobie imieniem <Alias.ShortName=Target>
14403,Odmrożenie
14406,Uwolnij Thoralda z Północnej Strażnicy
14408,To był ostatni składnik.
14410,Zdobądź Znak Dibelli od Hofgrira
14414,Mroźny Oddech
14415,BN niewrażliwi na Brzytwę Mehrunesa
14416,Szklana zbroja szlachetnego rycerza
14417,W gotowości na co?
14419,MaleEyesHumanBrightGreen
14422,Zanieś miksturę uzdrawiającą do Wujeety
14423,Pomocna dłoń 
14425,Wróć do Alessandry
14426,Gniazdo na Wietrznej Rubieży
14427,Zanieś sztylet Alessandry Andursowi z Białej Grani
14430,Rozbrojenie
14434,Wydobądź:
14437,Wróć do Wylandriah
14438,Odzyskaj klejnot duszy Wylandriah
14439,Odzyskaj sztabkę Wylandriah
14440,Daedryczne rękawice wybitnej alchemii
14443,Łowy i łupy
14444,DB01MiscGuardPlayerCiceroFramed1
14445,Przynieś Oldzie przedmiot <Alias=QuestItem>
14448,Kto zabił twoją rodzinę?
14450,Wykradnij przedmiot <Alias=QuestItem> dla Oldy
14451,MaleEyesArgonian
14459,Dostarcz miecz Harralda
14463,Yorgrim - punkt widokowy
14465,Ebonowy topór bojowy zamieci
14469,RozmowaMarkartKuźniaScena01
14470,Ludzkie serce
14471,Stalowa zbroja lepszego zdrowia
14472,RozmowaMarkartStajnieZakazywanieCedranScena02
14474,"Prawdziwa Barenziah, Część II"
14476,niebieskie
14477,Zwróć próbkę rudy Hafjorg
14478,Zdobądź próbkę rudy od Filnjara
14480,Karinda
14481,Kłopoty z rudą 
14482,Dostarcz miecz do Proventusa Avenicciego
14484,Lodowy Kolec
14486,Znajdź dla Madesiego rudę złota (<Global=FFR18OreCount>/<Global=FFR18OreTotal>)
14487,Znajdź dla Madesiego kieł mamuta (<Global=FFR18TuskCount>/<Global=FFR18TuskTotal>)
14489,Jubiler
14491,Pod Pszczelim Żądłem - scena 16
14492,Wysunięcie brwi
14494,Moździerz i Tłuczek
14497,Pod Pszczelim Żądłem - scena 19
14498,Pod Pszczelim Żądłem - scena 14
14499,Jaki jest plan?
14500,Wielki Plac - scena 11
14502,Liścik dowódcy
14503,Wielki Plac - scena 12
14506,Orkowy sztylet
14508,Wielki Plac - scena 13
14511,Płomienie
14514,DB05PlayerWhoIsTargetTopic1
14519,Wielki Plac - scena 15
14520,Duch poszukiwacza przygód
14521,Wielki Plac - scena 16
