Index,Text
2007,"Dimmi cosa vuoi, mio signore, e ti accontenterò."
2010,Annulla
2015,Acquista vigore
2016,Ricetta: Ragno velenoso saltatore
2017,Subisci la metà dei danni per <dur> secondi in seguito a tutti gli attacchi fisici e a molti attacchi magici.
2018,Era più di quello che immaginavo.
2019,Acquista magicka
2020,Corazza di chitina
2021,Evoca Progenie di cenere
2025,Cucine di Tel Mithryn
2026,Acquista punto bonus
2028,Mazza nord
2029,Parla con Neloth
2032,Intuizione del Compagno
2033,"Nessuna pietra del cuore, il Guardiano di cenere non è controllato"
2034,Posizione della fattoria Attius
2036,Bonus di estrazione
2037,Catena
2042,Lancia al suolo un ragno velenoso occultato che avvelena i nemici che si avvicinano.
2043,Aiuta Neloth con la sua ricerca
2045,Non mi interessa.
2047,Bujold l'Indegna
2048,Ricetta: Ragno fiammeggiante occultato 2x
2050,Torre di Tel Mithryn
2051,Stavi dicendo qualcosa sulle pietre del cuore?
2053,Cerca Baldor Forgia Ferro
2054,Annulla
2055,Chi lancia l'incantesimo ignora l'<80>% dei danni fisici per <dur> secondi. Utilizzo singolo. Acquisibile nuovamente alla Pietra della Terra.
2056,Attaccano molto frequentemente?
2057,Sovrintendente di Tel Mithryn
2060,"Casa di Baldor Forgia Ferro, Villaggio Skaal"
2061,Libri di ricette
2062,"Casa di Morwen, Villaggio Skaal"
2063,Elmo della visione di Ahzidal
2064,Benedizione del principe cervo
2065,"Casa di Edla, Villaggio Skaal"
2066,Terra di Cenere
2068,Terra di Cenere
2070,Punto d'interesse 5
2071,Torso
2074,Apocrypha
2076,Dov'erano diretti?
2078,Guanti della difesa di Ahzidal
2079,Raccolta del cuore di rovo
2082,Preleva cenere
2083,Predone saccheggiatore
2085,Resistenza al danno
2086,Aspetto del Drago - Testa
2087,Pietra Sacra - Terra
2089,È stato facile.
2091,Q4
2094,"Attacchi caricati, no vigore"
2095,Nessun danno
2096,Gelatina di solca-cenere
2097,Che sta succedendo qui?
2104,Attivatore bonus
2105,Progenie di cenere
2107,Guanti di chitina pesanti
2108,Elmo di stalhrim leggero
2109,Parla con Frea
2111,Avvicinati a Miraak
2112,Leggi il Libro Nero
2113,Come hanno fatto i riekling a sopraffarvi?
2116,Oscuramento
2117,Esplora il tempio
2118,Visuale ragno velenoso
2119,Sconfiggi Miraak
2120,Parla con Frea
2121,"Non adesso, grazie."
2123,Trova Frea
2124,Presagio di Difesa
2126,Esplora la fattoria Attius alla ricerca di indizi
2133,Parla con Tharstan
2134,"Cos'è la ""progenie di cenere""?"
2136,Manto Infuocato
2137,Sconfiggi Bujold
2138,Parla con lo spirito di Hrothmund
2139,Parla con Bujold
2140,Incantesimo di memoria di Neloth
2143,Incantesimo di salute di Neloth
2147,Parla con Neloth
2150,Parla con Neloth
2152,Ricetta: Ragno del controllo mentale
2154,Recupera il bastone
2155,Hrothmund
2156,Recupera la mappa della fonte di stalhrim
2158,Raven Rock Quest Monitor
2159,"Cosa vuoi da me, mio signore?"
2160,Spadone nord
2161,Ricetta: Ragno fiammeggiante esplosivo 2x
2171,Autopsia sui Cuori di Rovo
2173,Cosa vuoi da me stavolta?
2175,Recupera una pietra del cuore
2177,Parla con Baldor Forgia Ferro
2178,Parla con Baldor Forgia Ferro
2179,Spezieria di Tel Mithryn
2182,Qual è il prezzo della Parola del Potere finale?
2185,+<mag> di resistenza al danno per <dur> secondi.
2188,"Sì, e ti ho portato la mappa del giacimento di stalhrim."
2195,Cavia
2196,Parla con Neloth
2199,Recupera il libro Vento e sabbia
2201,Gigante fantasma
2203,Vento e sabbia
2204,Salve.
2209,Diario di Krag
2210,Ripristina l'alimentazione a vapore nella sala di lettura
2214,Come ti senti a riguardo?
2217,Stalhrim? Che cos'è?
2218,Perché siete qui?
2223,Rimuovi acqua
2226,Vecchio Salgemma
2229,Dove posso trovare questo Ancarion?
2231,Acquista bonus
2232,Ho parlato con Hermaeus Mora.
2234,Testa
2236,Ascia nord
2238,Vesti del sacerdote del tempio
2244,Predone ladro
2245,Parla con Neloth
2249,Cosa ti serve?
2250,Abilità del ragno velenoso
2251,Parla con Neloth
2253,"Sì, sono qui per imparare i segreti di Miraak."
2256,Corazza di stalhrim leggera
2257,"In qualche modo, leggere questo libro mi ha portato da lui."
2259,Bandito
2261,Riekling
2262,Punti libro di abilità
2264,Segreto della Protezione
2275,Rabbia degli Antichi
2279,Gigante del gelo
2281,Annulla
2283,Aspetto del Drago - Braccia
2284,Artiglio di ametista (parte sinistra)
2285,Grande sala di Fahlbtharz
2286,Ho una pietra del cuore.
2288,Predone fuorilegge
2289,Avete ancora problemi con la progenie di cenere?
2291,Mazza di stalhrim
2294,Predone ladro
2296,Effetto della spada del drago
2297,Ero in un altro luogo.
2305,Predone saccheggiatore
2309,Ancora non so che cosa vuole. Ho lasciato Apocrypha prima di scoprirlo.
2311,Chi sei?
2312,Evoca Progenie di cenere
2313,Lupo mannaro
2314,Valuta gli effetti collaterali
2315,Cos'è questo edificio?
2320,Ricetta: Ragno velenoso saltatore 2x
2326,Corazza di cenere
2329,È fatta.
2330,Sospetti che ci sia un motivo dietro ai loro attacchi?
2331,Acque della Vita
2336,"Farò come comandi, mio signore."
2340,Ho imparato la seconda parola dell'urlo Piega Volontà.
2342,Trova la fonte del potere di Miraak
2343,Radice del Potere
2344,Sarebbe un onore.
2345,Le persone dell'altro sesso subiscono il 10% in più di danni e puoi acquistare da loro spendendo il 10% in meno.
2346,Arma del pescatore gigante
2347,Rimuovi vento
2348,Stivali di chitina pesanti
2350,Bracciali di stalhrim leggeri
2352,Acquista bonus
2353,Pietra Sacra - Albero
2360,Ricetta: Ragno velenoso esplosivo 2x
2362,La tua cosa?
2364,Evoca pugnale
2368,Evoca Orso mannaro
2369,Muro di Fiamme
2374,Segreto della Protezione
2376,Bagliore del Sole
2378,È successo qualcosa di insolito quando è scomparso?
2380,E se aveste un paio di mani in più?
2382,Aspetto del Drago - Braccia
2385,Andrai contro il volere di Hrothmund?
2386,Predone di pattuglia
2388,Molto bene. Da dove comincio?
2392,C'è qualche problema?
2395,Bonus cibo
2398,Posso aiutarti con la tua ricerca?
2400,Danno da veleno
2401,Immagino di sì.
2403,Ricetta: Ragno velenoso occultato 2x
2404,Mi sembra un po' troppo rischioso.
2410,Credo che tu mi debba qualcosa per quell'incantesimo.
2414,"Casa di Oslaf, Villaggio Skaal"
2418,Porta
2419,Ascia da guerra nord
2422, Zahkrii Do Dovahkiin
2424,Ricetta: Ragno fiammeggiante saltatore 2x
2426,"I tuoi attacchi, Urli e incantesimi distruttivi non danneggiano i tuoi seguaci in combattimento."
2428,Acquista bonus
2429,Ho il campione di cenere.
2430,Chi lo impugna riceve una benedizione di potenza crescente per ogni 20 animali uccisi con l'arco. Animali uccisi: <Global=dlc2MerchAnimalsKilled>.
2431,Shout2
2433,Parla con Neloth
2434,Evoca pugnale
2435,Stivali di chitina
2436,Intuizione dell'Erudito
2437,Effetto incremento cervo principe
2438,Troll del gelo
2439,Predone fuorilegge
2440,E se gli skaal si rifiutassero di svelarmi i loro segreti?
2443,Hermaeus Mora
2444,Crea un pugnale magico per <dur> secondi. Rinfoderalo per annullare l'incantesimo.
2445,Danno da caduta nullo
2447,Spero che tu sappia cosa stai facendo. (Dai il libro)
2448,HMDaedra
2450,Ossa della terra
2451,Pugnale mistico
2452,Vento e sabbia
2456,Ho il bastone di Azra.
2457,Guanti di stalhrim
2458,Rimuovi fuoco
2459,"L'intervallo di tempo tra un Urlo e l'altro è ridotto del <mag>%.
"
2460,Corazza d'ossa fuse
2461,Ricetta: Ragno fiammeggiante occultato
2463,"Capanno dello sciamano, Villaggio Skaal"
2464,Incantesimo di memoria di Neloth
2467,I bersagli che non resistono all'incantesimo vengono rivestiti di cenere fusa per <dur> secondi.
2471,Telvanni? Chi sono i Telvanni?
2473,Zanna di cinghiale
2474,Ossa della terra
2476,Predone picchiatore
2477,"Il bersaglio si muove in totale silenzio per <dur> secondi, ma viene rimpicciolito."
2478,Segreto della Forza
2479,Libera il libro dalla protezione dei dwemer
2481,Manto Velenoso
2482,Tumulo di Bloodskal
2483,Stivali di stalhrim leggeri
2484,Rimuovi terra
2486,Raccogli cuore di rovo
2487,Bracciali di chitina
2488,"Non ti servirò, mostro. Voglio solo sconfiggere Miraak."
2489,Effetto spinta Ralis
2490,Corazza di stalhrim
2491,Armatura della retribuzione di Ahzidal
2492,Hermaeus Mora
2493,Parlami di loro.
2494,Artiglio di ametista (parte destra)
2495,Rituale di Sangue di Altris
2497,Salvarli da cosa?
2499,Acquista bonus
2500,Predone saccheggiatore
2502,Ricetta: Ragno fiammeggiante esplosivo
2503,Riekling
2505,Anello dell'arcano di Ahzidal
2507,Intuizione dell'Amante
2508,Dragone
2510,Preleva della cenere da un esemplare di progenie
2511,Annulla
2512,Veleno
2513,Una vampata che infligge <mag> punti di danno al secondo. I bersagli in fiamme subiscono danni ulteriori.
2514,Parlerò con gli skaal e ti poterò i loro segreti.
2516,Pelle di netch
2517,Martello nord
2518,Dono di Mora
2519,Leggi i libri di abilità per ottenere un punto abilità in più.
2524,Lo terrò per me.
2526,Majni
2529,Cos'è una pietra del cuore?
2530,Evoca Orso mannaro
2531,Tempo dell'Urlo
2534,Caldaie di Fahlbtharz
2536,Ricetta: Ragno velenoso esplosivo
2537,Cosa ti ha portato in questa vecchia fattoria?
2539,Raggiungi Nchardak con Neloth
2540,Legno di spriggan bruciato
2545,Servos Rendas
2546,Predone ladro
2547,Silenzio
2549,Vento del Nord
2554,Ragno gelido saltatore
2555,Incantesimo di salute di Neloth
2559,Dove stai andando?
2562,Veleno
2563,Fazione Guardiano di cenere evocato
2565,Stivali di stalhrim
2566,Cittadella di Ashfallow
2568,Posso aiutarti con la tua ricerca?
2570,Spada nord
2572,Estrattore di cenere
2575,A me sembra solo una perdita di tempo.
2576,Posso aiutarti con la tua ricerca?
2578,Ancarion
2579,Elmo d'ossa fuse
2580,Veleno
2584,Assumi le sembianze di un orso.
2585,Arco di vetro del Principe Cervo
2587,"Non preoccuparti, me ne stavo andando."
2589,Cos'hai appreso dal cuore di rovo?
2592,Rampicanti di cenere
2595,Non subisci danni da caduta per <dur> secondi.
2597,Pugnale di stalhrim
2599,Gli attacchi caricati non consumano vigore per <dur> secondi.
2603,Tomba ancestrale degli Ulen
2607,Libro Nero: Filamenti e filigrana
2609,Bilgemuck è una specie di animale? E lo rivuoi indietro?
2610,Dono di Mora
2611,Come fu catturato Vilur?
2612,Trova delle prove alla tenuta Severin
2618,Rigenera vigore
2619,Annulla
2621,Perché allora non hai agito subito?
2624,Adril Arano dice che potresti essermi d'aiuto.
2626,Allora perquisisci la loro casa.
2630,Scopri l'identità del visitatore della tomba
2631,Akar
2632,Ho trovato un artiglio di hagraven.
2633,Ho trovato della polvere di vampiro.
2638,Agonia di Mora
2641,Perché non l'hai detto ad Adril?
2643,Ho un cuore di rovo.
2644,Ho un po' di sali del vuoto.
2645,Evoca Mercante dremora
2646,Libro Nero: Filamenti e filigrana
2652,Mi sembri paranoico.
2655,Rakel
2656,Rigenera magicka
2658,Ti serve aiuto?
2659,"Certamente, maestro Neloth. Come desideri."
2661,Cercatore delle Ombre
2662,Effetto tormentante
2664,Intuizione dell'Amante
2670,Pietra dell'Acqua
2671,Stai dicendo che vuoi il mio aiuto?
2672,Dragone di fuoco
2673,Baule
2677,"Lanciato su una superficie vicina, esplode e blocca il bersaglio sul posto per <dur> secondi."
2679,Ho qualcosa da vendere.
2680,Ice Wraiths Fighting Bandits
2684,Baule
2689,Temi che qualcuno intenda uccidere il Consigliere.
2691,Cos'è questo posto?
2692,Porta un cuore di daedra a Elynea
2694,Apocrypha
2696,Libro Nero: Il Principe pallido
2697,Forma Ferale
2698,Mucchio di fieno
2699,Pietra della Terra
2700,Vilur fece tutto da solo?
2701,Sei un apprendista di Neloth?
2704,Ho deciso di aiutarti a proteggere il consigliere Morvayn.
2707,Apocrypha
2711,"Perché non te lo prepari da solo, il tè?"
2713,E la Casata Hlaalu come si comportò?
2714,Libro Nero: Aria di cambiamento
2716,CreatureDialogueScribx
2718,"Lanciato sul terreno, crea un muro di ghiaccio che infligge <50> punti di danno da gelo al secondo."
2720,Vigore illimitato
2721,Accetta
2722,Stai mentendo. Sei della Casata Hlaalu!
2731,Puoi dirmi qualcosa sulla famiglia Severin?
2734,Annulla
2735,Accetta
2736,Annulla
2739,Allora ti lascio in pace.
2741,Annulla
2743,Libro Nero: Aria di cambiamento
2745,Che genere di persona dovrei cercare?
2747,Grazie del consiglio.
2748,Annulla
2749,Cassaforte della famiglia Severin
2750,Accetta
2753,Hunter and Dog in the Wilderness
2757,Runa dell'arresto
2758,Accetta
2760,Segreto della Protezione
2761,Immagino che questo abbia determinato la loro caduta.
2762,Apocrypha
2763,Intuizione dell'Erudito
2764,Dimmi il vero motivo per cui sei qui.
2765,Cosa succede qui?
2767,Apocrypha
2768,Pietra del Sole
2771,Apocrypha
2773,Maestro di ubriachezza
2779,Segreto dell'Arcano
2780,Niente di insolito riguardo alla loro famiglia?
2781,Prezzi del dremora
2782,Fai rapporto ad Adril Arano
2783,Il vigore si rigenera più velocemente (<mag>%).
2784,Aspetta dentro la tomba ancestrale degli Ulen
2787,Accetta
2788,Servita fredda
2789,Chi altro vive qui?
2791,Come posso essere di aiuto?
2793,Annulla
2794,Muro contorto
2796,Porta dei sali del vuoto a Elynea
2797,Forza Inesorabile - Fus Ro Da
2799,Pietra degli Alberi
2800,Preferirei non farmi coinvolgere.
2802,Runa dell'arresto
2804,Porta della polvere di vampiro a Elynea
2806,Sospetto che il colpevole sia Tilisu Severin.
2808,Che cosa ci fai qui?
2809,Perché i dunmer lasciano patate di cenere sulle loro tombe?
2813,Caccia e raccolta
2814,Hunters chasing
2815,Animals attacking bandit
2821,Sventa la minaccia ai danni del consigliere Morvayn
2823,Da dove comincio?
2825,"Mi dispiace, ma è tutto troppo strano per me."
2827,Libro Nero: Il crepuscolo segreto
2830,E come dovrei fare?
2840,Perché il consigliere Morvayn ha fatto uccidere un Ulen?
2843,L'ha ordinata lui l'esecuzione. La pelle è la sua... non la tua.
2852,Apocrypha
2858,È in pericolo di vita? In che senso?
2861,Non sono un tuo burattino.
2865,Libro Nero: Il crepuscolo segreto
2866,Porta un cuore di rovo a Elynea
2867,Cosa significa essere un membro della tua casata?
2868,Pietra dei Venti
2877,Mercato Nero
2881,Chiave della cassaforte dei Severin
2894,Segreto della Forza
2898,Forza del Sangue di Drago
2913,Mercante dremora
2914,Perché gli Ulen lo vorrebbero morto?
2916,Le tue preoccupazioni sembrano giustificate.
2918,"Cosa intendi con ""le mie fonti""?"
2919,Parla con Geldis Sadri
2926,Cosa farai?
2928,"Be', allora buona fortuna."
2932,Conoscenza Bardica
2938,Effetto lentezza Muro contorto
2940,AudioTemplateAshHopper
2943,+<mag>% di rigenerazione magicka
2946,Ho un dito di gigante.
2949,Non sei una Ulen.
2950,Mercato Nero
2952,Chiave di Forte Frostmoth
2955,Pietra della Bestia
2956,Stretta di Mora
2957,Cercatore
2958,Forza Inesorabile potente
2959,Drago spettrale
2960,La faccenda degli Ulen
2962,Evoca un mercante dremora per <dur> secondi.
2965,Fiamma del Sangue di Drago
2966,Hai un'idea migliore?
2967,Magicka illimitata
2968,Ho fatto ciò che era necessario.
2969,Gelo del Sangue di Drago
2970,Baule
2971,Hjordis
2972,Accetta
2974,Come avete imparato a parlare?
2975,Servitore Segreto
2978,Cella del dremora
2980,Ho un cuore di daedra.
2985,Evoca Drago spettrale
2986,Libro Nero: Il Principe pallido
2990,Perché non chiedi loro di indagare?
2991,Cosa puoi dirmi della Casata Hlaalu?
2992,Torna da Adril Arano
2993,Porta un dito di gigante a Elynea
2995,Intuizione del Compagno
2997,Piega Volontà 01
3000,L'ho vista nella tomba degli Ulen.
3003,E se cercano di fermarmi?
3005,Beneficio? Perché?
3007,Porta un artiglio di hagraven a Elynea
3008,Non è più una minaccia.
3013,Cercatore della Magia
3014,Ho trovato quello che volevi.
3015,Salve.
3016,Parla con Adril Arano
3017,Cercatore della Potenza
3018,Pensi che si sia fatto un'idea sbagliata?
3020,"Ehi, non sono il tuo schiavo."
3022,Sì
3023,Dardo di Fuoco
3025,Leale
3026, (Facoltativo) Leggi il diario di Gratian Caerellius
3027,HMDaedra fx
3028,Attacchi caricati/Resistenza al danno
3029,Manto Infuocato
3030,Avevi ragione. (Dai il diario)
3033,Sì
3035,Tomo
3037,Glover rivuole il suo antico piccone nord.
3038,Lancia al suolo un ragno elettrico saltatore che si scaglia sui nemici ed esplode all'impatto.
3042,Sì.
3043,Torna da Crescius Caerellius
3044,Dimmi tutto quello che sai.
3048,Quindi dov'è il suo bisnonno?
3050,Veleno di scrib
3063,Perché mi stai dicendo tutto questo?
3067,Da dove provieni?
3068,Leggi
3069,C'entra in qualche modo la magia?
3074,Sì
3078,Nota di Mogrul
3089,Gemma di risonanza
3090,Forse dovreste tornare a Morrowind.
3091,Ragno gelido esplosivo
3092,Cosa posso fare per aiutare gli skaal?
3093,Abbassa
3094,Un ciclone che infligge <mag> punti di danno al secondo e può scagliare le vittime in aria.
3100,Disintegrazione
3101,Occupato a fare cosa?
3102,Non appartiene a te.
3104,Antico piccone nord
3107,No
3113,No
3115,Fiamme
3119,Visuale ragno gelido
3121,No
3126,Devo ammettere che la cosa è sospetta.
3128,Gemma di risonanza di Kagrumez
3131,Sarcofago di Ildari
3133,Calma. Non voglio fare del male a nessuno.
3135,Sì
3139,Patata di cenere
3140,Cosa significa se siamo entrambi Sangue di Drago?
3141,Suppongo tu non creda alla storia di Crescius.
3153,Da quanto studi gli skaal?
3155,"Sì, voglio diventare il nuovo capo."
3162,Cella di Roccia del Corvo
3164,Adesso ho capito.
3165,Furia di Battaglia
3167,Vampata di cenere
3169,Dove sono tutti?
3174,Parla con il capo
3175,Perché sull'isola ci sono soldati così ben equipaggiati?
3176,Immolazione
3177,Il maestro Neloth è un buon insegnante?
3181,Gli attacchi caricati infliggono il <25>% di danno in più. +<mag> resistenza al danno per <dur> secondi. Evoca l'Antico Sangue di Drago quando la salute scende sotto il <50>%.
3182,CreatureDialogueFishman
3183,Cinghiale
3184,Scambia
3185,Ma hai detto che ci sono i Redoran a capo del Consiglio...
3190,Calma drago
3192,Presti sempre servizio come traghettatore?
3193,Alza
3195,Perché?
3196,Come hai conosciuto Crescius?
3197,Dove hai appreso le tue conoscenze di alchimia?
3199,Muschio dell'Imperatore
3200,Un ciclone che infligge <mag> punti di danno al secondo e può scagliare le vittime in aria.
3201,Che generi di animali cacciate?
3202,Miraak ruba un'anima di drago
3205,Sei una sacerdotessa del Tempio?
3210,Squarcio del Drago - Volo negato
3212,Perché non ha cercato lavoro altrove?
3213,È qui a Solstheim?
3214,Lancia al suolo un ragno morto che esplode quando i nemici si avvicinano.
3218,Danno a mani nude
3223,Abilità dello spriggan bruciato
3226,Consiglio? Significa che non c'è uno jarl?
3228,I nord sono morti.
3230,Abilità del ragno gelido
3233,Sono qui per la mappa dello stalhrim.
3234,No
3235,Porta 10 arcinebrie al capo
3236,Miraak ha assorbito l'anima di drago!
3239,Gemma di risonanza
3244,Da come ne parli sembra davvero molto bella.
3245,La tua locanda ha un nome insolito.
3246,Chi era il tuo bisnonno?
3248,Dukaan
3251,"Cosa sono le ""cibarie cresciute nella cenere""?"
3252,Come vanno gli affari? Giornata storta?
3256,Che cosa vendi?
3257,Lancia al suolo un ragno elettrico occultato che infligge danni da elettricità ai nemici che si avvicinano.
3258,Ahzidal
3260,Con chi commerci?
3263,Muschio dell'Imperatore
3264,Ispira
3265,Ti preoccupi molto di tuo marito.
3266,Posizione dell'emporio del dremora
3267,Sì
3271,Soffio di cenere
3272,Non mi sembra così insolito.
3273,Puoi darmi lezioni di Evocazione?
3275,"Di preciso, cosa sono le ""Redenzioni""?"
3281,Herma-Mora
3283,Immune all'urlo Piega Volontà
3284,Non mi sembra così grandiosa.
3285,Ferocia di Marchio Mortale
3289,"Cos'è questa ""erba rossa""?"
3291,Zahkriisos
3297,Ragno gelido occultato
3299,Assorbe <mag> punti di carico massimo.
3301,Ragno gelido saltatore
3311,Sì
3312,Non è sufficiente. Devo fermare Miraak subito.
3315,Sh1n
3317,E che genere di segreto nasconderebbero?
3322,La discesa finale
3325,Ho riportato il tuo animale.
3343,Ragno elettrico occultato
3347,Danneggia carico massimo
3348,Non ne so niente...
3355,Chi o cosa è il Grande Creatore?
3357,Hermaeus Mora
3358,Creature e persone di livello <mag> o inferiore non lotteranno per <dur> secondi.
3359,Quindi? Sì o no?
3366,Chi te l'ha insegnato?
3367,Il fabbro ha detto che mi avrebbe insegnato a forgiare armi di stalhrim.
3374,Thirsk Mead Hall Dialogue
3375,Lo conosci o no?
3376,Forma Ghiacciata
3381,Tomo magico: Runa del veleno
3384,Velocità
3386,Punto d'interesse 13
3388,Sahrotaar
3391,È così che vi siete conosciuti?
3392,Abilità del solca-cenere
3394,Cosa dobbiamo fare adesso?
3397,Gemma di risonanza
3403,Il fabbro non parlerà. Stai perdendo tempo. (Persuadi)
3407,No
3410,Come sei finito qui a Roccia del Corvo?
3413,Come è morta tua madre?
3418,Cosa facevi a Skyrim prima di tornare qui?
3422,Sai dirmi qualcosa di lui?
3425,Calma drago
3426,Ci sono altri imperiali a Roccia del Corvo?
3428,Uccidi i nord (<Global=DLC2MH02NordsKilled>/<Global=DLC2MH02NordsTotal>)
3430,Cos'è un antico piccone nord?
3431,No
3433,Che cosa significa?
3435,Perché avete lasciato Morthal?
3442,Lancia al suolo un ragno gelido saltatore che si scaglia sui nemici vicini ed esplode all'impatto.
3444,Leggi
3445,Danno a mani nude
3450,"Dimmi di più sulla tua gente, gli skaal."
3455,Fazione Seguace Piega Volontà
3456,Tu e il consigliere Morvayn siete amici?
3460,Ho fatto ritorno.
3463,Ragno gelido esplosivo
3468,Dimmi di più riguardo a questo libro.
3472,Torso
3474,Controllore rompicapo
3475,Che problema c'è?
3476,Soffio di Gelo
3478,Solca-cenere
3480,Miraak ha affermato di essere il Sangue di Drago.
3481,Furia di Battaglia
3487,Sì
3488,Fuggi dal Tumulo di Bloodskal
3489,Le armi equipaggiate dagli alleati sono più veloci per <dur> secondi.
3491,Carico di Marchio Mortale
3492,Netch
3494,Patata di cenere
3496,Calma tutti
3500,Danni da veleno prolungati di <mag> punti al secondo.
3502,Non puoi dire alle guardie di occuparsene?
3505,Baule antico
3506,Fammici pensare.
3507,Calma
3508,Recupera il diario di Gratian Caerellius
3510,Evoca Spada
3511,Muschio dell'Imperatore
3512,Vuoi che faccia qualcos'altro?
3516,Io sono il Sangue di Drago.
3520,Dove recuperi tutti questi oggetti?
3522,No
3523,Hai degli amici nella Compagnia dell'Impero Orientale?
3524,Ho qui il tuo antico piccone nord.
3526,Miraak
3529,Scambia
3530,Come sei diventata capo del villaggio?
3532,Ho letto un libro al tempio di Miraak e ho viaggiato altrove. Miraak era lì.
3534,Solca-cenere
3538,Miraak
3539,Guanti di Marchio Mortale
3540,Leggi
3542,Lettera di Gratian
3546,Ragno elettrico occultato
3553,Partecipa all'assalto
3555,Armatura completa
3557,Tutto questo caos per un semplice piccone?
3560,Non è una prova tanto convincente...
3562,"Tu non sei uno skaal, vero?"
3563,Un'ascia da trovare
3567,Sujamma
3571,Una volta ho visto un drago.
3573,Ragno elettrico occultato
3574,Lancia al suolo un ragno gelido occultato che infligge danni da gelo ai nemici che si avvicinano.
3576,Dardo di Fuoco
3577,Scambia
3578,Bilgemuck
3580,"Devi essergli debitore, immagino."
3582,No
3584,No
3590,Sì
3593,Com'è morto?
3595,Gemma di risonanza
3596,Gemma di risonanza
3598,Devo commerciare alcune cose con te.
3599,Il bersaglio viene paralizzato per <dur> secondi.
3600,Cos'è la Guardia Redoran?
3603,È qui a Roccia del Corvo?
3608,Sto solo esplorando.
3609,Potrei darti una mano.
3616,Fiamme
3617,La tua gente è libera.
3619,Danno da fuoco
3620,Cerca di ricordare.
3621,Dardo di Fuoco
3625,Ti ho portato l'arcinebria.
3629,Andiamo!
3633,Bene.
3634,Vattene da quest'isola se tieni alla tua vita. (Intimidisci)
3636,Sì
3638,Netch
3641,Che prove hai?
3642,Riduci carico massimo
3650,Ragno gelido occultato
3654,Servitore Segreto
3655,Indossi un'armatura davvero insolita...
3656,Veleno
3658,Ridicolo? Perché?
3660,Ragno gelido occultato
3662,Furia di Battaglia
3664,Qualche idea su dove cominciare?
3667,Immagino che sia raro.
3669,No
3674,"Esatto, altrimenti non potrà insegnarmi niente. Fidati di me. (Persuadi)"
3675,Servitore dremora
3676,Vuoi che uccida della gente?
3681,Tempesta di fuoco 10
3682,Ciclone
3685,Armatura completa
3686,Lancia al suolo un ragno morto che esplode quando i nemici si avvicinano.
3687,Ciclone
3690,Ven
3692,Scatena
3693,Ragno elettrico esplosivo
3695,Tu non riesci a fermarli?
3697,Nos
3699,Valore
3700,V6
3702,"Cosa intendi per ""Unitarietà con la terra""?"
3716,Sì
3717,Scambia
3718,Danno da fuoco 10
3720,Sì
3722,Compagnia dell'Impero Orientale?
3725,Evoca Servitore dremora
3729,No
3730,No
3736,Riporta l'antico piccone nord a Glover Mallory
3737,Sì
3739,Impatto
3740,No
3741,Sì
3744,No
3746,Sì
3747,No
3748,No
3749,Sì
3750,Sì
3752,Buona fortuna.
3753,Gemma di risonanza
3758,Vorrei che trasportassi delle cose.
3763,Ash Hopper FX
3764,Ragno elettrico saltatore
3768,Ciclone
3770,Cos'altro fa un Primo Cacciatore?
3772,Sai dirmi qualcosa di lui?
3776,Dove hai sentito il suo nome? Prova a pensarci.
3779,Stregone
3781,Capitano dei pirati
3784,Sì
3788,Miraak
3790,.
3799,Menti a Glover Mallory riguardo all'antico piccone nord
3803,E quindi hai bisogno del mio aiuto.
3804,G1r
3806,Pare si tratti di un attacco di progenie di cenere.
3807,Ragno gelido esplosivo
3808,Volete delle armi di stalhrim? Credo di potervi aiutare.
3810,Varona è morta. Ho trovato il suo cadavere lungo la strada.
3815,Resti del cercatore
3817,Ragno gelido saltatore
3818,Salve.
3825,Sei a capo di tutta Solstheim?
3829,Paralisi
3837,WE Template
3838,Pelle di netch
3840,Sarcofago
3846,Leggi
3848,Scambia
3852,Lavori con Neloth?
3854,Il falso Tribunale?
3861,Forgiatura
3865,Cerca
3868,Danno a mani nude
3871,Dopo tutto questo? Perché?
3872,Dono del volo
3878,Gli attacchi caricati infliggono il <25>% di danno in più. +<mag> resistenza al danno per <dur> secondi.
3879,Cosa puoi dirmi di Ildari Sarothril?
3882,Soffio di Marchio Mortale
3886,Credo ancora che tu sia pazzo.
3887,Leggi
3888,Ciclone
3892,Ciclone 03
3894,Soffio di cenere
3897,Vampata di cenere
3899,Scambia
3902,Piega Volontà 02
3904,Piega Volontà
3906,La chiave apre la sezione chiusa?
3909,Chi è tuo marito?
3913,Quali consigli di caccia puoi darmi?
3919,AudioTemplate Lurker
3921,Ciclone
3922,Bristleback
3929,Fiamme
3930,Cosa c'era scritto nella lettera?
3935,Sembra piuttosto complicato.
3936,Aspetto del Drago - Braccia
3939,Ragno gelido esplosivo
3940,Cos'è la Casata Redoran?
3946,Riduci carico massimo
3948,Sconfiggi il capo
3957,Leggi
3958,"E va bene, tienilo."
3980,Diario di Gratian
3985,Perché Roccia del Corvo ha bisogno del tuo aiuto?
3986,Morbo del Cuore Nero
3989,Forma Eterea
3990,Mid
3993,Cosa significa tutto questo?
3994,Gratian Caerellius
3997,Muschio dell'Imperatore
4000,Ciclone
4011,Parla con il capo
4014,Sì
4016,Millius
4017,No.
4020,Perché siete così sospettosi con i visitatori?
4021,Conosci qualcuno di nome Miraak?
4028,Non gli hai spiegato cosa provi?
4041,Roccia del Corvo è l'unico insediamento dell'isola?
4054,Vento
